episode,ep_rew_mean
2634,-8226.174498510001
2635,-8256.80027197
2636,-8466.0707382
2637,-8397.14027687
2638,-8450.55906968
2639,-8507.201771420001
2640,-8529.72984697
2641,-8501.10409434
2642,-8514.91078344
2643,-8411.89794339
2644,-8438.73940764
2645,-8463.81721407
2646,-8471.132827540001
2647,-8440.94820413
2648,-8629.2111392
2649,-8500.69308483
2650,-8475.74076998
2651,-8475.51560188
2652,-8573.77639189
2653,-8224.4017008
2654,-7964.69918403
2655,-7869.90167367
2656,-7918.12568175
2657,-7905.36810847
2658,-7998.81499389
2659,-7929.8035308
2660,-7968.90253811
2661,-7957.1955514
2662,-8029.402941339999
2663,-8289.887941099998
2664,-8271.997019440001
2665,-8173.723718890001
2666,-8193.324481709999
2667,-8334.449002599998
2668,-8304.27917443
2669,-8173.1945218
2670,-8114.71087204
2671,-8102.36754391
2672,-7924.37819241
2673,-7910.8212891
2674,-7872.30626753
2675,-7875.866557480001
2676,-7830.716510870001
2677,-7824.41896232
2678,-7949.63543285
2679,-7968.494143760001
2680,-7987.61436914
2681,-7958.4437006200005
2682,-8017.22776046
2683,-7932.141671200001
2684,-7888.85938546
2685,-8003.54458125
2686,-8201.65201494
2687,-8126.20264896
2688,-8197.79189175
2689,-8029.007208590001
2690,-7959.9809011
2691,-7950.8684286200005
2692,-7632.259253580001
2693,-7682.161374310001
2694,-7335.288395220001
2695,-7351.722966570001
2696,-7300.56855048
2697,-7234.2570873800005
2698,-7140.867060550001
2699,-7132.592737080001
2700,-6979.308229400001
2701,-7037.705814510001
2702,-7010.67163848
2703,-6989.7940965
2704,-6846.90850064
2705,-6835.906700900001
2706,-7195.6025184400005
2707,-7197.2198198900005
2708,-7240.756536360001
2709,-7027.661131
2710,-7032.900594639999
2711,-7099.800161630001
2712,-7130.449196670001
2713,-7144.000699960001
2714,-7119.344424250001
2715,-7128.606629790001
2716,-6925.503692570001
2717,-6860.04283954
2718,-6868.752484840001
2719,-7138.804318080001
2720,-7128.380997850001
2721,-7146.980127510001
2722,-7235.937666080001
2723,-7272.69489897
2724,-7164.53487698
2725,-7218.266068880001
2726,-7053.422582020001
2727,-7004.5539184300005
2728,-7047.77278594
2729,-7073.0745216000005
2730,-7096.024202120001
2731,-6888.5354602200005
2732,-6879.883976860001
2733,-6984.901057790001
2734,-7042.5263870300005
2735,-7025.8530522
2736,-6791.87894726
2737,-6711.108378000001
2738,-6697.7128805
2739,-6586.54416892
2740,-6670.9552508100005
2741,-6654.237003870001
2742,-6627.2615912
2743,-6645.075510850001
2744,-6673.01991791
2745,-6649.5767857
2746,-6648.656450099999
2747,-6802.09805695
2748,-7237.669259870001
2749,-7204.954261840001
2750,-7224.18751537
2751,-7138.372871660001
2752,-7101.48268884
2753,-7142.950236569999
2754,-7276.93882867
2755,-7302.38367424
2756,-7242.72065937
2757,-7314.70397101
2758,-7019.54541528
2759,-7092.71702599
2760,-7128.70706515
2761,-7134.07577247
2762,-7137.10058943
2763,-6714.3979134599995
2764,-6806.897023869999
2765,-6778.880684999999
2766,-6817.211081279999
2767,-6682.32391551
2768,-6898.97328104
2769,-6937.2244636099995
2770,-7058.30293154
2771,-7121.18546198
2772,-7281.091737889999
2773,-7345.022246189999
2774,-7356.08304709
2775,-7378.574362060001
2776,-7378.62208514
2777,-7375.45403847
2778,-7245.004033929999
2779,-7322.8130538899995
2780,-7457.210178989999
2781,-7442.120878489999
2782,-7349.50520234
2783,-7585.44973333
2784,-7962.317570689999
2785,-7844.41528383
2786,-7615.16062857
2787,-7575.03370407
2788,-7528.41063479
2789,-7506.11982971
2790,-7882.341167
2791,-7882.40516366
2792,-7925.05163419
2793,-7838.96708242
2794,-7834.50747525
2795,-7820.68787452
2796,-7865.72065557
2797,-7724.45464221
2798,-7806.51201096
2799,-7821.07240092
2800,-7856.27351784
2801,-7744.0196142
2802,-7943.4184852
2803,-7906.63654109
2804,-7921.4741132
2805,-7893.14015126
2806,-7569.28571331
2807,-7488.35223597
2808,-7472.84014792
2809,-7492.18596431
2810,-7504.82995425
2811,-7451.109893000001
2812,-7435.29854715
2813,-7442.61557275
2814,-7627.23509888
2815,-7640.1259711
2816,-8080.20571378
2817,-8235.76513677
2818,-8206.49572865
2819,-7920.21956026
2820,-7928.956770609999
2821,-7915.27811393
2822,-8266.63043261
2823,-8336.3841465
2824,-8331.27609569
2825,-8349.59777849
2826,-8585.410894640001
2827,-8623.90859374
2828,-8578.91465093
2829,-8833.87353029
2830,-8853.979762820001
2831,-8880.49168671
2832,-8859.51009571
2833,-8710.17359739
2834,-8753.37888426
2835,-8744.70909865
2836,-8838.1900686
2837,-8838.45240501
2838,-8899.608936249999
2839,-8979.49483822
2840,-9081.68157381
2841,-9102.345229499999
2842,-9314.93609431
2843,-9302.08439856
2844,-9416.31090763
2845,-9404.37416856
2846,-9525.385744840001
2847,-9373.22773011
2848,-8745.29654714
2849,-8782.554712109999
2850,-8792.63804942
2851,-8946.37663235
2852,-8859.98657997
2853,-8835.33445433
2854,-8705.48124486
2855,-8684.50969129
2856,-8810.42555222
2857,-8844.338004150002
2858,-8883.4034167
2859,-8820.57296111
2860,-8728.10932786
2861,-8794.184285880001
2862,-8732.779235549999
2863,-8802.14980128
2864,-8735.16574294
2865,-8756.61526373
2866,-8717.16029687
2867,-8717.15618568
2868,-8475.46990296
2869,-8462.205209880001
2870,-8471.083752490002
2871,-8404.91583739
2872,-8139.615168870001
2873,-8248.41197468
2874,-8234.3984075
2875,-8126.2382464600005
2876,-8129.73632893
2877,-8346.34556763
2878,-8343.4341264
2879,-8268.117100939999
2880,-8147.54169616
2881,-8157.31410976
2882,-8265.658667259999
2883,-8168.146913139999
2884,-7806.57276264
2885,-7873.420199460001
2886,-7899.293798330001
2887,-7904.75502974
2888,-7991.52798921
2889,-8043.18841294
2890,-7670.891837149999
2891,-7709.98620149
2892,-7667.23616691
2893,-7685.02879007
2894,-7735.836280529999
2895,-7725.13798363
2896,-7697.882076780001
2897,-7700.41253208
2898,-7659.350750029999
2899,-7719.0769058999995
2900,-7667.900535389999
2901,-7681.361932179999
2902,-7539.82399
2903,-7612.8543864
2904,-7647.78648234
2905,-7744.505279589999
2906,-7702.35056781
2907,-7672.86757116
2908,-7707.848726929999
2909,-7778.763386479999
2910,-7747.813458159999
2911,-7894.293706109999
2912,-8006.3583528
2913,-8184.21755072
2914,-8251.72822438
2915,-8248.03042938
2916,-7796.64837266
2917,-7758.328908450001
2918,-7760.99850202
2919,-7755.912316780001
2920,-7786.93707875
2921,-7747.98885408
2922,-7466.67081564
2923,-7337.217152610001
2924,-7343.142970660001
2925,-7301.64455504
2926,-7026.35182501
2927,-7141.33520399
2928,-7176.5135409899995
2929,-7002.654407149999
2930,-7169.95331874
2931,-7409.393878190001
2932,-7486.02801428
2933,-7512.327721059999
2934,-7532.658327949999
2935,-7563.4322001499995
2936,-7483.0027918
2937,-8089.93987213
2938,-8029.354817900001
2939,-7990.66393796
2940,-7777.74238137
2941,-7733.18851044
2942,-7645.60862556
2943,-7734.34354405
2944,-7689.60844045
2945,-7713.52330551
2946,-7834.55780659
2947,-7846.2976276
2948,-7821.709212459999
2949,-7796.923142799999
2950,-7764.067012829999
2951,-7617.653221249999
2952,-7575.161451619999
2953,-7571.056620629999
2954,-7615.070975799999
2955,-7656.09173021
2956,-7617.4807755500005
2957,-7691.372846329999
2958,-7651.48248692
2959,-7652.4675050099995
2960,-7723.9099384
2961,-7680.90100722
2962,-7720.4657105999995
2963,-7640.14325361
2964,-7603.48736847
2965,-7576.780598490001
2966,-7566.605316540001
2967,-7558.108969020001
2968,-7554.51540481
2969,-7483.31678497
2970,-7413.91280917
2971,-7447.403752
2972,-7475.67093398
2973,-7347.956787519999
2974,-7368.73986958
2975,-7371.733487719999
2976,-7354.786640509999
2977,-7134.176522049999
2978,-7273.223856709999
2979,-7321.714443069999
2980,-7650.97250957
2981,-7643.681605260001
2982,-7701.41193322
2983,-7565.830433679999
2984,-7546.32479031
2985,-7476.23159861
2986,-7638.31228552
2987,-7685.9747012200005
2988,-7724.6684991
2989,-7717.782513329999
2990,-7756.788868739999
2991,-7707.00522302
2992,-7911.13936372
2993,-7899.18040877
2994,-7860.44377536
2995,-7874.78050074
2996,-7971.552179189999
2997,-8001.313330999999
2998,-8039.66830453
2999,-7996.36807736
3000,-7983.65279228
3001,-8116.155577569999
3002,-8078.15582492
3003,-7976.09153398
3004,-7987.471332599999
3005,-7892.081749069999
3006,-7885.28885541
3007,-7864.73857726
3008,-7863.0907197
3009,-7691.756176139999
3010,-7699.0591225299995
3011,-7674.72306236
3012,-7565.70110704
3013,-7394.77131386
3014,-7168.38361432
3015,-7246.044401089999
3016,-7314.48747802
3017,-7204.9904541
3018,-7291.86014496
3019,-7346.57048669
3020,-7358.895551639999
3021,-7397.10882144
3022,-7368.43240038
3023,-7601.39041217
3024,-7629.34966922
3025,-7555.18322898
3026,-7565.1909905600005
3027,-7410.3696458800005
3028,-7386.337963759999
3029,-7274.29477147
3030,-7111.005096940001
3031,-6906.16654832
3032,-6864.05604111
3033,-6943.38475992
3034,-6820.39312645
3035,-6829.08166663
3036,-7019.6606542399995
3037,-6598.59127027
3038,-6626.02677961
3039,-6609.66632115
3040,-6616.80244423
3041,-6697.96739109
3042,-6604.46342208
3043,-6534.93261613
3044,-6413.585721580001
3045,-6373.8083132
3046,-6165.18399814
3047,-6238.9828886
3048,-6249.281363100001
3049,-6307.257342020001
3050,-6347.87879755
3051,-6318.61408033
3052,-6332.88899836
3053,-6404.05987208
3054,-6409.25585784
3055,-6321.00070104
3056,-6162.952873329999
3057,-6024.7032905
3058,-6039.383966449999
3059,-6041.73784912
3060,-6006.78144151
3061,-5976.8436972
3062,-5976.509074879999
3063,-6001.91714436
3064,-6037.63943702
3065,-6072.19288158
3066,-6068.26934784
3067,-6072.11082471
3068,-6093.01811236
3069,-6125.599081689999
3070,-6244.6258846
3071,-6210.872516539999
3072,-6261.28666025
3073,-6212.75708865
3074,-6212.7489721599995
3075,-6197.03641584
3076,-6199.195821449999
3077,-6228.748132549999
3078,-6162.75051238
3079,-6072.06063455
3080,-5747.0399084
3081,-5791.56339901
3082,-6071.66200573
3083,-6034.36791806
3084,-6178.17848201
3085,-6189.46591559
3086,-6155.58307929
3087,-6235.146199590001
3088,-6109.91183411
3089,-6076.76110137
3090,-6058.0660714900005
3091,-6056.060261640001
3092,-5939.68720941
3093,-5973.66853793
3094,-5988.56725497
3095,-6053.287669830001
3096,-6006.53250913
3097,-6101.554975750001
3098,-6041.1231646
3099,-6058.49790483
3100,-6063.00363277
3101,-6087.967824540001
3102,-6246.4721377900005
3103,-6414.410901740001
3104,-6435.654792090001
3105,-6520.196418630001
3106,-6584.40387661
3107,-6578.22135997
3108,-6618.49403444
3109,-6660.18384737
3110,-6882.86875327
3111,-7041.30800409
3112,-7046.49565065
3113,-7080.20353339
3114,-7048.131929090001
3115,-6982.80778908
3116,-6911.7605537
3117,-6966.63123223
3118,-6996.454442030001
3119,-6917.346432570001
3120,-6867.72786873
3121,-6975.67649846
3122,-6882.750214940001
3123,-6690.70917237
3124,-6667.98257364
3125,-6645.57433838
3126,-6824.146325850001
3127,-6880.17735176
3128,-6879.91361369
3129,-7109.8309500899995
3130,-7082.02863721
3131,-7042.653492890001
3132,-7116.5530205800005
3133,-7068.372105620001
3134,-7088.67424859
3135,-7191.41578243
3136,-7223.22063552
3137,-7089.60065679
3138,-7015.546505730001
3139,-7024.29505273
3140,-7023.063529340001
3141,-7095.181767600001
3142,-8423.7929387
3143,-8385.36008361
3144,-8405.18192925
3145,-8509.42568813
3146,-8507.969769860001
3147,-8482.409865550002
3148,-8695.006146110001
3149,-8763.66318212
3150,-8759.27531196
3151,-8751.985804740001
3152,-8814.225692250002
3153,-8815.282301120002
3154,-8887.88383731
3155,-8894.85064004
3156,-8986.77523588
3157,-9182.349360870001
3158,-9245.06752093
3159,-9229.90752605
3160,-9356.68562365
3161,-9351.88965409
3162,-9321.592519400001
3163,-9313.71169303
3164,-9286.227301130002
3165,-9231.338084440002
3166,-9224.16869674
3167,-9220.869264840001
3168,-9227.80346265
3169,-9200.04535702
3170,-9059.03354379
3171,-9031.192674150001
3172,-9022.71760423
3173,-9061.48384703
3174,-9051.999075810001
3175,-9034.97603639
3176,-9045.71381506
3177,-9082.869578090002
3178,-8999.97908365
3179,-9067.98364656
3180,-9054.53033634
3181,-9086.754837890001
3182,-8652.05762232
3183,-8676.804398569999
3184,-8544.01654339
3185,-8520.817467699999
3186,-8408.248770270002
3187,-8254.001430060001
3188,-8270.215681310001
3189,-8231.47384702
3190,-8306.79524099
3191,-8353.72996546
3192,-8258.91127867
3193,-8245.548535700002
3194,-8225.428773710002
3195,-8174.491279930001
3196,-8126.332178980001
3197,-7997.417963450001
3198,-8092.20998235
3199,-8008.93411833
3200,-7995.80821895
3201,-8020.283697430001
3202,-7846.52542679
3203,-7675.86528271
3204,-7815.005953950001
3205,-7773.140386970001
3206,-7715.6959081
3207,-7697.067904
3208,-7640.43437449
3209,-7705.293330189999
3210,-7522.721134189999
3211,-7362.5426379499995
3212,-7445.61172076
3213,-7419.72110444
3214,-7416.31795017
3215,-7385.47998038
3216,-7470.87316777
3217,-7412.745637849999
3218,-7310.9472649
3219,-7405.1252856599995
3220,-7454.97824127
3221,-7408.58189753
3222,-7477.87425777
3223,-7777.891153140001
3224,-7896.785120099999
3225,-7898.841012129999
3226,-7905.28319693
3227,-8091.82699716
3228,-8261.25941725
3229,-8087.72728866
3230,-8335.68366351
3231,-8336.51919666
3232,-8354.68301487
3233,-8351.52191675
3234,-8333.318505899999
3235,-8356.043410639999
3236,-8114.90188246
3237,-8111.47859373
3238,-8178.66281596
3239,-8157.90975902
3240,-8183.63957447
3241,-8193.758103920001
3242,-6864.67545365
3243,-6913.97412352
3244,-6913.32844086
3245,-7006.4282717099995
3246,-7339.74257334
3247,-7284.107111310001
3248,-7069.963888760001
3249,-7115.83126245
3250,-7336.69720543
3251,-7341.45784818
3252,-7280.74890923
3253,-7219.31381562
3254,-7125.87361938
3255,-7380.05147715
3256,-7283.40700012
3257,-7116.80953152
3258,-7037.66235416
3259,-7068.33270728
3260,-7059.850737909999
3261,-7097.14889828
3262,-7086.31120621
3263,-7120.5309382
3264,-7134.08412237
3265,-7160.62768272
3266,-7251.82527347
3267,-7306.061415509999
3268,-7280.48049912
3269,-7382.31677011
3270,-7335.085543859999
3271,-7338.373063999999
3272,-7270.23762776
3273,-7345.30199673
3274,-7332.217660249999
3275,-7380.38788607
3276,-7374.79786965
3277,-7406.17934271
3278,-7407.47723055
3279,-7333.78107799
3280,-7307.08847654
3281,-7225.239825799999
3282,-7419.1901023
3283,-7642.60741298
3284,-7763.60557323
3285,-7915.1957419400005
3286,-7888.75131132
3287,-7911.30684859
3288,-7868.61482165
3289,-7857.35155363
3290,-7840.26373815
3291,-8021.585641719999
3292,-8016.58945397
3293,-8021.777712609999
3294,-8121.828558649999
3295,-8105.357030219999
3296,-8131.35623107
3297,-8312.84664355
3298,-8191.63157518
3299,-8469.36082064
3300,-8475.324539820002
3301,-8278.49790517
3302,-8296.13846216
3303,-8315.325044329998
3304,-8112.158538139999
3305,-8096.98647925
3306,-8133.54553553
3307,-8464.739977180001
3308,-8430.29961812
3309,-8325.61938362
3310,-8344.43463525
3311,-8265.5030521
3312,-8228.749535859999
3313,-8189.956341089999
3314,-8391.263314159998
3315,-8487.31606813
3316,-8500.21596414
3317,-8483.27232091
3318,-8497.98878295
3319,-8432.21597307
3320,-8489.41253616
3321,-8405.25364404
3322,-8375.533382829999
3323,-8036.87483891
3324,-7915.78798006
3325,-7977.11000428
3326,-7818.22425193
3327,-7773.485363010001
3328,-7642.689241060001
3329,-7634.59256191
3330,-7376.7527417
3331,-7379.203893020001
3332,-7265.637969650001
3333,-7250.104750330001
3334,-7260.44057803
3335,-7271.6273053
3336,-7302.29650104
3337,-7267.6838938400015
3338,-7201.704158600001
3339,-7192.958322
3340,-7265.56825763
3341,-7119.05863267
3342,-7095.071577650001
3343,-7059.536219570001
3344,-7059.51462309
3345,-6910.17023681
3346,-6603.69735572
3347,-6856.157656189999
3348,-6858.506794559999
3349,-6737.57331725
3350,-6654.17898779
3351,-6652.76827718
3352,-6774.049321120001
3353,-6704.6669018699995
3354,-6907.5908049
3355,-6775.521314570001
3356,-6955.22878698
3357,-6911.81974391
3358,-6984.65525417
3359,-7018.44167156
3360,-7024.67467324
3361,-7017.2554598
3362,-7006.07648835
3363,-7167.70613289
3364,-7182.483258800001
3365,-7236.65695196
3366,-7284.7702677
3367,-7264.72888911
3368,-7265.98430849
3369,-7525.867076740001
3370,-7592.68359159
3371,-7681.764360859999
3372,-7771.105435019999
3373,-7659.4592145999995
3374,-7831.84656149
3375,-8022.9708233500005
3376,-8103.67175098
3377,-8008.017656409999
3378,-8012.652047719999
3379,-8023.13826657
3380,-8028.7229566099995
3381,-8112.3368734
3382,-7932.00758552
3383,-7692.50661723
3384,-7571.032137419999
3385,-7506.50721729
3386,-7517.009690410001
3387,-7559.696193270001
3388,-7552.851661090001
3389,-7948.30551138
3390,-7889.02834939
3391,-7827.32621752
3392,-7886.17258041
3393,-8069.18912619
3394,-8062.5221747
3395,-8084.60301927
3396,-8041.218362500001
3397,-7868.567882
3398,-7905.006436670001
3399,-7735.331905679999
3400,-7744.1501696899995
3401,-7790.439292290001
3402,-8017.44761008
3403,-8020.80815922
3404,-8021.76947832
3405,-8162.323595530001
3406,-8131.1165661000005
3407,-7861.263928040001
3408,-7838.554254430001
3409,-7851.93499763
3410,-7846.235248499999
3411,-7849.708051310001
3412,-7820.835283530001
3413,-7825.140064360001
3414,-7614.07938791
3415,-7559.099172759999
3416,-7778.27842735
3417,-7858.96900737
3418,-7823.46190523
3419,-7789.641964529999
3420,-7751.53283073
3421,-7815.784141000001
3422,-7843.4002153400015
3423,-7844.103297610001
3424,-7854.9906925800005
3425,-7800.02710557
3426,-7784.091513609999
3427,-7611.566119449999
3428,-7718.46850552
3429,-7921.0539609
3430,-7920.19351662
3431,-8140.657262950001
3432,-8311.66136151
3433,-8315.259992809999
3434,-8305.57194024
3435,-8319.59093341
3436,-8316.63095208
3437,-8370.17813369
3438,-8385.23782876
3439,-8465.43641944
3440,-8450.15107755
3441,-8493.762120329999
3442,-8521.105084719999
3443,-8885.398975819999
3444,-8943.67109869
3445,-8907.28401798
3446,-9082.77974513
3447,-9462.70069113
3448,-9450.64721935
3449,-9393.204034080001
3450,-9242.20584523
3451,-9238.11331266
3452,-9116.70592651
3453,-9116.64168011
3454,-8883.19957911
3455,-8769.45331838
3456,-8787.4920654
3457,-8758.39964778
3458,-8706.141558110001
3459,-8644.1692059
3460,-8516.20691997
3461,-8530.00278867
3462,-8531.60345582
3463,-8379.73019042
3464,-8344.49068894
3465,-8403.73713897
3466,-8329.15021336
3467,-8375.56466189
3468,-8377.22016933
3469,-8013.7337007099995
3470,-8182.377745870001
3471,-8381.26860651
3472,-8358.13650534
3473,-8386.454503199999
3474,-8427.10014304
3475,-8200.811863
3476,-8381.09819844
3477,-8401.48672562
3478,-8406.92262671
3479,-8425.48612765
3480,-8508.125581
3481,-8435.57597962
3482,-8434.211088830001
3483,-8586.00831277
3484,-8574.15723714
3485,-8579.40852115
3486,-8618.111721050002
3487,-8573.97422946
3488,-8577.939129030001
3489,-8162.50521756
3490,-8233.01032297
3491,-8143.19018343
3492,-8088.24357724
3493,-8029.2844972
3494,-8018.894584290001
3495,-8005.104986120001
3496,-8002.18503244
3497,-8050.143999080001
3498,-8030.88456726
3499,-7930.00678318
3500,-7925.547938670001
3501,-7959.517793570001
3502,-7724.22191144
3503,-7743.29867195
3504,-7737.4089531
3505,-7658.7150509699995
3506,-7978.09949979
3507,-8036.214560780001
3508,-8039.01459528
3509,-8061.13761192
3510,-8000.19511329
3511,-7971.61700546
3512,-7952.67909709
3513,-7959.00963374
3514,-8096.828578409999
3515,-8050.9314603
3516,-7754.94277466
3517,-7716.79466487
3518,-7755.52836087
3519,-7838.178005830001
3520,-7789.558476710001
3521,-7756.49599095
3522,-7696.31346763
3523,-7688.361119339999
3524,-7702.86245937
3525,-7720.995876240001
3526,-7715.235636910002
3527,-7766.048533870002
3528,-7814.394188300001
3529,-7578.48410999
3530,-7572.908291080001
3531,-7381.734291780001
3532,-7205.4479518200005
3533,-7164.702807830001
3534,-7240.13296296
3535,-7049.91524098
3536,-7041.72075545
3537,-6971.32765438
3538,-6955.18763265
3539,-6926.31549325
3540,-6993.750463540001
3541,-6957.724558010001
3542,-6937.04454997
3543,-6571.31828157
3544,-6515.51405753
3545,-6525.56011675
3546,-6563.60990906
3547,-6092.834612800001
3548,-6119.69153402
3549,-6268.3868018699995
3550,-6262.436746650001
3551,-6323.12426483
3552,-6360.81465393
3553,-6356.91993862
3554,-6346.12530228
3555,-6541.15466285
3556,-6470.78631511
3557,-6554.92097279
3558,-6558.25926701
3559,-6554.72203979
3560,-6654.291148
3561,-6609.14118291
3562,-6721.89000428
3563,-6741.478042909999
3564,-6811.333573229999
3565,-6739.2091433
3566,-6922.15478333
3567,-6844.65636642
3568,-6873.52007225
3569,-7337.233721340001
3570,-7120.538301640001
3571,-6886.49136501
3572,-6808.8680279
3573,-6819.36138878
3574,-6638.67905334
